2015-12-11,2183.0
2015-12-12,2365.0
2015-12-13,2406.0
2015-12-14,2244.0
2015-12-15,2229.0
2015-12-16,2173.0
2015-12-17,2198.0
2015-12-18,2308.0
2015-12-19,2475.0
2015-12-20,2395.0
2015-12-21,2197.0
2015-12-22,2119.0
2015-12-23,2110.0
2015-12-24,2149.0
2015-12-25,2163.0
2015-12-26,2396.0
2015-12-27,2528.0
2015-12-28,2424.0
2015-12-29,2290.0
2015-12-30,2109.0
2015-12-31,2140.0
2016-01-01,2930.0
2016-01-02,2382.0
2016-01-03,2370.0
2016-01-04,2265.0
2016-01-05,2254.0
2016-01-06,2134.0
2016-01-07,2034.0
2016-01-08,2160.0
2016-01-09,2240.0
2016-01-10,2269.0
2016-01-11,2230.0
2016-01-12,1941.0
2016-01-13,2022.0
2016-01-14,2078.0
2016-01-15,2202.0
2016-01-16,2241.0
2016-01-17,2217.0
2016-01-18,2214.0
2016-01-19,2111.0
2016-01-20,2117.0
2016-01-21,2212.0
2016-01-22,2308.0
2016-01-23,2334.0
2016-01-24,2461.0
2016-01-25,2223.0
2016-01-26,2118.0
2016-01-27,2236.0
2016-01-28,2190.0
2016-01-29,2244.0
2016-01-30,2294.0
2016-01-31,2339.0
2016-02-01,2256.0
2016-02-02,2205.0
2016-02-03,2081.0
2016-02-04,2120.0
2016-02-05,2171.0
2016-02-06,2356.0
2016-02-07,2337.0
2016-02-08,2235.0
2016-02-09,2176.0
2016-02-10,2230.0
2016-02-11,2231.0
2016-02-12,2213.0
2016-02-13,2362.0
2016-02-14,2298.0
2016-02-15,2267.0
2016-02-16,2148.0
2016-02-17,2128.0
2016-02-18,2163.0
2016-02-19,2237.0
2016-02-20,2416.0
2016-02-21,2429.0
2016-02-22,2266.0
2016-02-23,2197.0
2016-02-24,2083.0
2016-02-25,2107.0
2016-02-26,2100.0
2016-02-27,2342.0
2016-02-28,2340.0
2016-02-29,2267.0
2016-03-01,2139.0
2016-03-02,2187.0
2016-03-03,2236.0
2016-03-04,2311.0
2016-03-05,2366.0
2016-03-06,2350.0
2016-03-07,2263.0
2016-03-08,2179.0
2016-03-09,2151.0
2016-03-10,2257.0
2016-03-11,2274.0
2016-03-12,2437.0
2016-03-13,2466.0
2016-03-14,2251.0
2016-03-15,2193.0
2016-03-16,2193.0
2016-03-17,2226.0
2016-03-18,2203.0
2016-03-19,2360.0
2016-03-20,2355.0
2016-03-21,2234.0
2016-03-22,2175.0
2016-03-23,2128.0
2016-03-24,2183.0
2016-03-25,2380.0
2016-03-26,2407.0
2016-03-27,2285.0
